split,query_index,ids
tuning,390,30172;64674;2078;9254;4086;92794;39328;49302;63455;29656
tuning,391,70642;58246;54788;81954;68078;89462;34286;58732;49196;8096
tuning,392,42952;82505;3975;55362;4946;58602;5094;5642;82868;45206
tuning,393,26032;28114;36438;62944;63450;7412;4080;27662;36390;75752
tuning,394,18364;19576;39008;92410;94997;17508;18780;92670;23790;19850
tuning,395,32160;72000;31142;29446;32120;34504;32270;82920;25126;58388
tuning,396,85910;89804;13848;84359;82992;43658;22816;18432;19128;30758
tuning,397,88972;96484;87201;76563;90112;17056;77028;49572;56400;59280
tuning,398,8846;71671;42176;28286;9260;9590;60503;9104;9294;59171
tuning,399,30823;14339;68974;42789;98468;15783;29021;54802;15874;7912
tuning,400,72057;97197;29268;40552;9564;24683;49344;62242;53346;61043
tuning,401,31216;14822;8702;74740;14550;76623;26772;53190;79818;66050
tuning,402,87336;63532;91460;42122;92890;72528;10150;57216;1153;15880
tuning,403,3960;3944;29722;45046;76532;10596;52528;10595;10798;4094
tuning,404,46022;85676;84748;30359;44954;32960;92504;85424;45930;89501
tuning,405,19980;21958;30192;30818;3308;21906;8912;38248;54478;318
tuning,406,97959;99516;98006;99476;99317;63148;56144;92050;42952;180
tuning,407,2068;99516;91243;97959;98006;99476;26936;760;99317;93036
tuning,408,3016;53592;9696;79186;37422;397;68160;1456;42864;92736
tuning,409,66106;4568;6360;1524;20024;10116;2498;42678;11476;60340
tuning,410,89838;97576;62110;17368;62246;18699;22494;39419;39640;75516
tuning,411,62222;88748;39843;23484;97576;4708;11702;63862;59461;39105
tuning,412,97389;55587;40594;39926;85998;19119;34972;40406;62312;96341
tuning,413,35490;18780;38928;39008;19850;18364;19254;23470;73317;22144
tuning,414,30172;2078;9254;26368;55349;27868;51732;55176;26240;63455
tuning,415,34918;22948;24521;15967;71488;95384;10174;24650;15102;84756
tuning,416,24362;23872;99916;65249;9762;6152;24772;22816;28204;6044
tuning,417,74676;30076;74612;29883;1874;45272;1364;87994;1652;26328
tuning,418,95154;41079;2906;7348;21528;11320;23096;18904;64680;29108
tuning,419,12412;4664;61346;66044;87028;61272;3570;46026;22412;76136
tuning,420,94002;95414;96372;69461;41564;22416;14980;3046;41018;32302
tuning,421,87728;86259;86016;59762;17326;3290;45174;58538;17140;168
tuning,422,1205;61530;15334;40444;95769;21028;3919;81338;57124;37360
tuning,423,99472;95769;81338;81768;72484;44768;61188;21526;17102;24906
tuning,424,62110;3450;99538;18699;17368;68296;93408;47950;39640;62694
tuning,425,97576;88748;11702;99539;62222;90635;39843;4708;23484;39936
tuning,426,89008;89016;73045;93672;77384;74192;71718;88944;88918;1684
tuning,427,84457;54404;6751;33792;52744;946;10070;54556;28826;7770
tuning,428,78988;74740;82336;51984;79818;76623;87006;61272;4524;65187
tuning,429,31868;52462;82350;94989;31819;34504;13023;96797;32160;25420
tuning,430,18364;19576;39008;17508;94997;92410;18780;13159;38928;92670
tuning,431,99516;99476;97959;99317;98006;96603;7456;63148;2068;93036
tuning,432,83184;39440;57124;44292;3919;33904;14512;15334;19836;78683
tuning,433,88972;96484;26528;76563;43858;77028;17056;78154;30232;87201
tuning,434,10314;52462;17106;71694;15480;93798;98700;26032;26851;36333
tuning,435,34918;24521;15967;22948;95384;71488;47684;24650;15594;2430
tuning,436,33332;98166;14170;67090;13766;6894;98476;13976;13970;16267
tuning,437,3960;74388;3944;38296;19384;73902;29722;26943;4094;39070
tuning,438,42176;71671;9590;8846;9486;21547;9104;9294;93672;93545
tuning,439,12412;66044;4664;61272;61346;87028;1876;43152;76136;42932
tuning,440,94002;96372;83586;95414;41394;30563;44718;4309;22416;28622
tuning,441,28988;15334;50218;78683;77402;91580;74396;30904;99020;13597
tuning,442,66842;22810;96542;19496;57218;73849;6970;51174;96888;10276
tuning,443,90452;59432;4416;6732;20400;62162;97254;55450;88524;81268
tuning,444,66106;60340;24043;1524;33598;71386;66098;98572;41581;89956
tuning,445,42176;71671;9590;9486;8846;19680;21547;88944;88918;9104
tuning,446,23854;14828;20350;96238;73902;81840;90550;19472;39488;35106
tuning,447,11524;10544;8044;308;98626;22860;10542;35106;14980;16380
tuning,448,8760;67122;41060;33758;4934;89428;90814;1200;16210;10972
tuning,449,84457;54404;6751;57216;10070;946;51882;90814;3294;1034
tuning,450,89008;89016;77384;93672;73045;1684;71718;88944;88918;17735
tuning,451,94002;95414;96372;14980;22416;56558;4309;33166;41588;17483
tuning,452,85900;50771;57506;87946;46196;79807;89024;32958;79485;88595
tuning,453,28281;90534;32734;53284;19376;65227;87688;17612;65606;96603
tuning,454,35258;96922;68562;27616;53284;96366;35155;390;2592;18352
tuning,455,63652;87388;82216;32734;86600;23726;51961;77326;98730;57468
tuning,456,78702;82150;99714;38333;99089;41570;5068;4496;38198;66595
tuning,457,96542;66842;22810;31312;38168;73849;11722;18469;48664;56693
tuning,458,98636;98700;97758;90614;98731;90350;3560;6558;3040;93798
tuning,459,64742;56414;91688;22567;63336;32452;34706;91790;2642;51599
tuning,460,15394;9606;3459;16666;20364;1146;81948;5174;25018;37248
tuning,461,56426;56370;62944;94560;2774;96056;63450;57048;53850;54258
tuning,462,2068;91243;98102;760;9895;98006;99476;78930;75834;10610
tuning,463,65989;37602;780;80744;62066;35456;34542;35124;80858;3292
tuning,464,42790;64026;13118;9390;49980;82242;93011;16330;17926;17778
tuning,465,44954;46022;45930;45026;44898;45875;30359;38532;32960;1000
tuning,466,1366;7391;35836;12322;86686;12104;73882;12146;73764;31627
tuning,467,19196;84340;85002;85667;79576;86780;16234;32160;85087;31142
tuning,468,28034;57708;59132;3679;13711;79576;27838;12710;28816;27600
tuning,469,68664;20208;17562;20192;68404;50216;38184;67915;17756;21690
tuning,470,51498;22718;99030;21278;96146;51324;21320;21162;47490;20949
tuning,471,5136;27108;21616;26468;40956;46080;21650;99020;81543;6554
tuning,472,94844;18512;18412;26091;73488;99654;93190;62228;28826;45244
tuning,473,1456;397;37964;44784;10111;73242;5734;42940;62990;16666
tuning,474,46022;30359;44954;32960;44898;45026;31274;51372;29880;45341
tuning,475,79485;87946;79807;28298;30244;32958;57506;3246;6078;3954
tuning,476,58990;94354;14666;56964;29378;49079;31945;87734;31330;1462
tuning,477,56922;59898;74222;60336;9730;56155;6066;61042;56322;58732
tuning,478,19107;74426;42790;27224;17630;15356;34628;28712;41351;61784
tuning,479,82770;63880;923;55474;88238;88312;33165;22752;71404;7988
tuning,480,23854;54720;21330;10636;50826;77480;79546;21134;75117;17778
tuning,481,15884;20650;41060;99686;10150;58471;61156;30288;3979;10316
tuning,482,44954;46022;44898;45930;45026;30359;45875;1000;32960;38532
tuning,483,17894;18055;85394;23007;36546;60662;23234;28516;26886;32264
tuning,484,74800;92736;91852;4666;3975;4332;82776;6406;82505;45791
tuning,485,99516;2068;97959;99476;98006;91243;99317;760;93036;97510
tuning,486,96603;92050;65227;65606;71300;64704;87688;90534;78930;89548
tuning,487,4318;41993;81634;22226;10138;23767;816;27316;26124;96934
tuning,488,51862;51864;44828;41472;71832;28817;49472;76067;5323;39578
tuning,489,10422;95476;44446;21986;9750;31379;1071;42952;10156;33463
tuning,490,41060;62713;59734;59770;24114;43918;8760;10316;60140;1200
tuning,491,57543;73307;73438;73418;9124;8436;73590;73098;53787;71404
tuning,492,99654;84748;30359;32874;83160;59461;41816;40868;44742;44732
tuning,493,14466;91862;52698;63532;79726;42583;71674;4999;41564;43610
tuning,494,95304;13234;76932;47106;96150;46232;82505;11528;9696;4332
tuning,495,84457;54404;54556;6751;54386;1274;22100;66264;52744;39684
tuning,496,7276;12764;97210;11136;6552;83586;91396;21911;7064;35960
tuning,497,9486;74388;26943;19384;73902;73686;9590;26994;1650;15128
tuning,498,89008;89016;93672;73045;1684;77384;30070;88944;88918;71718
tuning,499,94002;95414;96372;14980;22416;4309;3850;81840;41394;5330
tuning,500,74800;10887;96150;91783;4666;93074;95304;46058;6406;11528
tuning,501,65488;16558;75844;16438;76096;88114;54720;15356;9148;43143
tuning,502,104;10302;99498;47582;86510;77252;4854;98080;78728;21260
tuning,503,99891;52234;52744;23859;73644;73307;94844;11014;71215;10980
tuning,504,91243;2068;90534;34814;8607;69164;35155;98424;98102;17546
tuning,505,86577;91242;86956;87336;88422;53350;5212;60465;60959;1719
tuning,506,67262;91852;4960;6204;18238;86580;3010;20814;63652;22360
tuning,507,887;61398;38180;12134;10120;34566;11764;44784;27644;4859
tuning,508,2639;71461;75920;8814;5684;75128;71710;92158;74352;71492
tuning,509,19314;55587;2774;19034;27886;12694;63434;4416;21694;43069
tuning,510,78702;97389;49120;7188;85112;14062;62330;10540;55944;33050
tuning,511,89872;74757;4416;43992;73722;96988;43528;31946;66595;80810
tuning,512,96542;66842;19496;22810;6026;39406;52066;51174;36178;51862
tuning,513,69004;24476;72086;38168;14447;71106;68992;11530;23594;69712
tuning,514,32642;32646;64051;90498;71154;6136;2014;76268;70680;71119
tuning,515,32356;32160;72000;31142;32270;32120;90720;99464;34504;52462
tuning,516,89151;2870;88676;58578;70948;58446;98700;94092;60164;19432
tuning,517,98854;59024;62528;98690;23086;1022;99344;87572;20422;87344
tuning,518,57543;73438;73307;73644;9124;71404;73590;73098;8436;73418
tuning,519,4934;21652;96414;96444;26316;63294;20264;40096;12412;7022
tuning,520,7276;12764;83586;46388;91500;35960;91396;6552;54812;5994
tuning,521,93258;98504;66606;65989;9828;35124;67178;66774;78994;21700
tuning,522,4666;96150;91783;23746;46392;11528;93074;9696;6406;76932
tuning,523,54720;16438;9148;41602;67468;65488;27224;88114;15356;9994
tuning,524,96344;87952;80708;20688;86618;44310;69040;48814;31264;53292
tuning,525,63432;60374;66748;60874;61118;63726;60420;60959;60465;52550
tuning,526,97259;97806;13892;28188;1422;82230;98276;9170;14020;35884
tuning,527,72086;69004;71106;27483;69749;68992;31312;31494;39036;24476
tuning,528,10276;51604;39102;33270;26052;51862;80286;39406;20756;57546
tuning,529,99472;95769;81768;64986;71174;86224;24906;2373;81338;23484
tuning,530,88972;96484;76563;87201;17056;56400;26528;43858;71644;8604
tuning,531,85424;99654;11603;83160;10802;26091;44732;84748;44742;32874
tuning,532,94576;60400;2814;65786;74555;4910;1637;90522;15222;46306
tuning,533,83064;68414;8102;83317;6495;96414;96444;34242;5739;26316
tuning,534,3570;12412;87028;17268;4664;57905;27002;14608;5348;79818
tuning,535,96150;74800;4666;77720;93074;91783;4946;76932;75670;10887
tuning,536,91254;73902;16296;89016;53164;53122;71502;5638;73045;2080
tuning,537,2262;2051;2524;69488;20912;3816;10242;17127;37846;34244
tuning,538,9392;15646;75369;14356;4116;550;46137;3394;31088;75834
tuning,539,11038;76272;60503;60506;67750;9260;28286;59171;53374;21547
tuning,540,93854;27090;15354;93654;93862;97291;44684;95081;31162;18744
tuning,541,28442;14856;40208;18646;6278;79818;87602;59461;53274;34628
tuning,542,5765;9293;81524;13352;82150;28743;16086;9310;61290;49234
tuning,543,21528;94877;81840;83036;74256;35106;20840;90550;20684;63778
tuning,544,84457;54404;6751;54556;52744;22100;90814;54386;10070;946
tuning,545,99780;70864;61188;58108;21526;94290;23788;20014;65392;14038
tuning,546,5812;97374;1260;36385;53428;3510;28821;36980;17115;78130
tuning,547,76932;95304;58602;13234;96150;4332;4946;55362;9696;82505
tuning,548,97806;97259;32442;96876;28188;67104;20130;82230;94846;98276
tuning,549,36825;77554;58498;58574;69156;1788;99780;50373;17800;60340
tuning,550,1719;80987;24850;29634;50268;9074;19000;21660;35874;541
tuning,551,47238;45572;40062;12812;55920;14339;62392;15848;2054;97120
tuning,552,74944;12224;74612;88312;61945;63924;88238;35974;23408;19579
tuning,553,19078;39217;38468;21515;65249;96484;8994;98470;91688;48338
tuning,554,67090;14170;98166;13976;13766;13970;16267;6894;35166;69690
tuning,555,77034;17778;61600;71462;5375;85539;61636;15768;21134;23854
tuning,556,50954;18581;33838;93772;85152;16406;94214;56258;67380;24901
tuning,557,62528;23086;79764;72814;95186;87572;59882;12178;12314;20422
tuning,558,12998;4306;12816;51390;5466;88861;5812;40266;18885;19172
tuning,559,85036;4318;67668;81634;22550;6219;33149;81534;23767;81485
tuning,560,108;63455;1843;55349;46223;42467;22718;82110;77726;38974
tuning,561,96484;87201;88972;90112;35494;17056;71644;76563;33824;60221
tuning,562,1011;18640;87388;53332;34612;63768;10578;24220;226;45305
tuning,563,99498;48236;77252;78728;102;88272;98080;86891;86510;15363
tuning,564,45572;47238;40062;12812;21964;95930;3468;77960;94146;32416
tuning,565,65249;51647;47936;9312;14847;14966;6866;51154;9582;77496
tuning,566,27483;75794;61524;31312;11530;31494;37356;69004;68992;19607
tuning,567,41233;9376;2134;65998;1162;68492;2998;67186;29616;6296
tuning,568,26780;18581;2190;15182;39854;22584;75178;5498;44828;69246
tuning,569,78552;13922;71540;65568;67659;74136;79328;56922;97124;61042
tuning,570,258;14960;61062;22520;96372;67449;41394;67762;96238;44544
tuning,571,56426;56370;96056;94560;54258;2774;95586;63450;57048;62944
tuning,572,10663;6576;1714;91540;10544;92864;82492;34483;258;35776
tuning,573,92736;3975;4332;21986;82505;55362;4666;74800;82868;91852
tuning,574,65249;51647;47936;9312;6866;14966;14847;9582;24683;45373
tuning,575,58732;59898;60336;26941;40280;74222;56155;9730;54788;42194
tuning,576,27509;1448;27443;38501;14748;30818;6576;21958;41896;21906
tuning,577,5136;11487;82075;97820;39224;8056;52271;31915;55830;11212
tuning,578,9376;2134;1162;68492;65998;51786;46928;29616;2098;20774
tuning,579,37248;93953;60734;97820;55830;28816;3174;96000;52271;35984
tuning,580,11764;12134;61398;44446;22128;9726;6682;30508;38180;27644
tuning,581,65998;68492;9376;2134;8907;2098;25764;1162;11487;32428
tuning,582,106;53714;51556;88130;38812;54282;38680;98588;31434;28816
tuning,583,23100;17238;59579;9388;358;69626;15200;27412;46864;19040
tuning,584,73098;9124;73307;73590;57543;71404;73418;8436;49994;76480
tuning,585,99654;24166;80455;40868;80786;80987;17268;3570;26164;83317
tuning,586,7276;7064;12764;6224;97210;35960;21911;8572;6552;91500
tuning,587,99994;60878;73493;49240;65981;97510;33782;21490;67048;32510
tuning,588,78232;11974;48416;93672;52956;33754;41528;572;87114;1637
tuning,589,38354;38296;74388;39070;9206;9486;4440;79164;47282;99759
tuning,590,94002;95414;96372;14980;22416;41394;22860;89125;90550;42583
tuning,591,4776;60204;49188;44954;95606;20848;20318;23746;84870;45930
tuning,592,63880;69619;88625;340;376;80112;14843;34372;36044;81893
tuning,593,27574;27018;28840;28298;32958;99234;57506;88595;50771;79807
tuning,594,99089;99714;5068;8736;68040;99564;4496;13840;69106;92918
tuning,595,45688;36304;66595;80810;43992;68040;87297;5068;73722;87314
tuning,596,18028;83412;58050;77464;93310;50956;92786;47896;76240;10276
tuning,597,95030;9168;40278;75118;7466;7738;62428;70131;8736;27850
tuning,598,50954;18581;85152;33838;17096;24901;41334;93772;94214;16406
tuning,599,32270;32160;31142;72000;99464;34504;32120;90720;32356;78402
tuning,600,35490;94997;23470;38928;92670;22144;19132;34453;73110;18364
tuning,601,30942;26104;24362;28812;9082;12248;7030;35592;76769;99916
tuning,602,4031;52030;86011;89130;17902;51743;4963;214;35984;31108
tuning,603,26032;2538;99821;26851;27594;27662;1476;13890;684;28114
tuning,604,15480;63451;83598;13514;49952;16027;83556;51572;6756;63450
tuning,605,43512;52054;41943;27251;18124;49838;81524;7696;65269;70864
tuning,606,17106;10314;27662;41046;41170;27049;20808;27594;26851;7898
tuning,607,30359;32960;84748;85676;12946;13218;12558;15040;46022;89501
tuning,608,3015;48626;8416;43218;43704;91050;12206;6406;87800;32884
tuning,609,75117;8688;10507;77480;20510;23854;9594;79546;96266;47178
tuning,610,5330;13118;16330;9390;42790;93011;88944;68136;72187;9552
tuning,611,59898;60336;58732;9730;56155;26941;74222;81446;77340;56322
tuning,612,99994;48026;73493;21490;392;32284;8044;35155;22998;25600
tuning,613,26476;5206;56582;95621;1444;45170;5656;92856;5508;52700
tuning,614,49044;87274;7356;49788;936;49470;9730;44446;26350;22550
tuning,615,19314;63434;19034;19119;17770;4416;27886;2774;55587;89964
tuning,616,18028;83412;58050;77464;93310;50956;76240;10276;57102;47896
tuning,617,9168;61982;95030;8134;25282;78532;40278;28188;75452;71824
tuning,618,76268;40244;22982;25178;40373;71154;63022;18184;98204;30285
tuning,619,7822;9810;5428;2746;9226;87336;3704;48641;66748;60465
tuning,620,34556;7986;420;95330;28396;46450;9226;53707;91988;51326
tuning,621,34556;50487;9226;1444;52924;86956;420;52156;1456;91988
tuning,622,75292;46450;91242;53707;87336;19776;53350;86577;74492;420
tuning,623,79485;79807;32958;28298;50771;98946;99234;87946;30244;27574
tuning,624,94002;95414;96372;22416;51508;5330;69461;2890;59016;16330
tuning,625,30244;5696;96085;85827;79807;95324;37370;98946;87946;9269
tuning,626,45486;82974;2222;31816;44374;27672;15610;18800;7712;83048
tuning,627,86048;27878;9012;4100;25574;13104;26316;20748;23851;7348
tuning,628,35258;96922;53284;35155;27616;12856;97284;59776;96366;9895
tuning,629,24850;61108;59320;48026;22034;10610;70848;74486;91242;98620
tuning,630,146;136;267;6850;4854;22458;8288;54396;118;48142
tuning,631,45604;9708;1318;86628;42918;99498;86891;76996;48236;102
tuning,632,9730;59898;45178;56322;72718;81446;6066;54788;60336;56155
tuning,633,81840;94877;58322;32300;50008;82592;82338;25424;39730;39738
tuning,634,87714;91790;88296;22718;40286;21320;87902;83456;42716;63346
tuning,635,73686;42470;73045;54252;15748;89008;42442;15840;42683;74110
tuning,636,23496;42880;4062;16428;6013;44396;80638;69888;1788;89917
tuning,637,26950;74010;75920;74352;75128;71461;5684;56168;74116;71710
tuning,638,54720;9148;43143;65488;16438;79560;42264;67468;25056;88114
tuning,639,27574;99234;28298;79807;32958;50771;88595;17256;98946;86446
tuning,640,56972;51787;50426;20210;81347;51004;42529;97754;46750;16010
tuning,641,98810;64852;99678;67638;45791;22780;13610;22620;55075;18640
tuning,642,81372;93530;81598;11982;887;11812;39346;43792;36476;99074
tuning,643,69344;80264;79780;20474;27658;38178;41896;1912;27430;9012
tuning,644,96542;38168;63538;59462;66842;6132;19496;31312;96888;68992
tuning,645,88972;96484;35494;87201;32416;7412;76563;8604;17056;7636
tuning,646,1732;8943;4248;9578;46764;15368;1260;51566;71480;33416
tuning,647,89151;58578;58446;2870;98700;98731;88676;19432;13159;98636
tuning,648,4536;44823;5362;23788;98294;99326;29304;31152;20108;14200
tuning,649,42550;3702;11808;2232;36888;68798;12422;92670;44354;12148
tuning,650,99030;51498;96146;21008;21278;22718;1424;1442;21162;74836
